model,family,decoding,Q,A_true,A_pred,label,error_type,is_empty,token_repeat,phrase_repeat,copy_from_q,rougeL,pred_len
베이스라인 (30ep),베이스라인,beam5,예랑이가 마마보이인듯,남자는 여자하기 나름이래요. 변화시켜 보세요.,잘 될 거예요.,2,명백한 결함 없음,False,False,False,False,0.13333333333333333,5
베이스라인 (30ep),베이스라인,beam5,어이가 없어서,그냥 잊어버리세요.,해보세요.,0,명백한 결함 없음,False,False,False,False,0.4,2
베이스라인 (30ep),베이스라인,beam5,바보짓 그만 둘래,천천히 그만두세요.,많이 보세요.,1,명백한 결함 없음,False,False,False,False,0.3333333333333333,3
베이스라인 (30ep),베이스라인,beam5,살찐 거 같아,기분일꺼에요.,잘 될 거예요.,0,명백한 결함 없음,False,False,False,False,0.25,5
베이스라인 (30ep),베이스라인,beam5,결혼준비하는데 돈 얼마나 드나,욕심에 따라 천지 차이일 거예요.,잘 될 거예요.,0,명백한 결함 없음,False,False,False,False,0.42857142857142855,5
베이스라인 (30ep),베이스라인,beam5,목욕탕 가야지,시원하게 씻고 오세요.,너무 마세요.,0,명백한 결함 없음,False,False,False,False,0.28571428571428575,3
베이스라인 (30ep),베이스라인,beam5,싸우면 연락 안 받는 사람 어떻게 해?,혼자 풀릴 때까지 놔둬야하는데 기다리는게 힘들 거예요.,한 잔.,0,명백한 결함 없음,False,False,False,False,0.15384615384615383,3
베이스라인 (30ep),베이스라인,beam5,세상에 영원한 것은 없다.,제가 영원을 약속할게요.,제가 있잖아요.,1,명백한 결함 없음,False,False,False,False,0.5454545454545454,4
베이스라인 (30ep),베이스라인,beam5,밤 12시야,하루가 또 가네요.,건 어떨까요.,0,명백한 결함 없음,False,False,False,False,0.22222222222222224,4
베이스라인 (30ep),베이스라인,beam5,왜 진급이 안 되지,열심히 하면 할 수 있을 거예요.,잘 될 거예요.,0,명백한 결함 없음,False,False,False,False,0.4615384615384615,5
베이스라인 (30ep),베이스라인,beam5,헤어지고 난뒤 친구?,친구가 되기 쉽지 않을 거예요.,잘 될 거예요.,1,명백한 결함 없음,False,False,False,False,0.4615384615384615,5
베이스라인 (30ep),베이스라인,beam5,시험 준비 언제 끝나,공부를 많이 해놨나봐요.,좋은네요.,0,명백한 결함 없음,False,False,False,False,0.2,4
베이스라인 (30ep),베이스라인,beam5,잠을 못 잤더니 힘들다,잠이 정말 중요해요. 눈을 좀 붙이세요.,직접 물어보세요.,0,명백한 결함 없음,False,False,False,False,0.15384615384615383,3
베이스라인 (30ep),베이스라인,beam5,나 무시하는 사람 짜증나,무시하세요.,좋은 좋을 것 같아요.,0,명백한 결함 없음,False,False,False,False,0.25,5
베이스라인 (30ep),베이스라인,beam5,사다리타기 맨날 운이 안 좋아,다른 곳에 쓰려고 운을 아껴뒀나봐요.,너무 마세요.,0,명백한 결함 없음,False,False,False,False,0.15384615384615383,3
베이스라인 (30ep),베이스라인,beam5,다들 어떻게 견딜까,시간이 흐르면서 무덤덤해지는 거죠.,잘 될 거예요.,1,명백한 결함 없음,False,False,False,False,0.3076923076923077,5
베이스라인 (30ep),베이스라인,beam5,해선 안 될 사랑.,그렇게 생각한다면 매몰차게 마음을 정리하세요.,좋은 물어보세요.,1,명백한 결함 없음,False,False,False,False,0.15384615384615383,3
베이스라인 (30ep),베이스라인,beam5,말조심해야지,생각하고 말하는 연습을 해보세요.,잘 될 거예요.,0,명백한 결함 없음,False,False,False,False,0.15384615384615385,5
베이스라인 (30ep),베이스라인,beam5,턱시도 잘 어울림!,눈에 콩각지가 떨어지지 않기를 바랄게요.,잘 찾아보세요.,2,명백한 결함 없음,False,False,False,False,0.16666666666666666,3
베이스라인 (30ep),베이스라인,beam5,배고파,얼른 맛난 음식 드세요.,해보세요.,0,명백한 결함 없음,False,False,False,False,0.25,2
베이스라인 (30ep),베이스라인,beam5,컴퓨터가 느려졌어,뭘 다운 받으신 건지…,한 한 한 한 한 더 더 더 안 안 안 안 안 돼요.,0,단일 토큰 반복,False,True,True,False,0.0,15
베이스라인 (30ep),베이스라인,beam5,전여친이 나보다 나은 사람이라는 생각이 자꾸 들어,남과 자신을 비교하지 말아요. 자신을 더 사랑해보세요.,더 좋은 거예요.,1,명백한 결함 없음,False,False,False,False,0.21052631578947364,5
베이스라인 (30ep),베이스라인,beam5,나 챙겨줄 사람이 필요해,제가 챙겨드리고 싶네요.,제가 있잖아요.,0,명백한 결함 없음,False,False,False,False,0.6,4
베이스라인 (30ep),베이스라인,beam5,나는 좋아하는데 그 사람은 나를 친구로만 생각해.,이성으로 대하고 싶다고 말해보세요.,좋은 사람 좋을 것 같아요.,2,명백한 결함 없음,False,False,False,False,0.14285714285714288,6
베이스라인 (30ep),베이스라인,beam5,니가 이 글을 봤으면,전하지 못한 이야기 저에게 해주세요.,잘 될 거예요.,1,명백한 결함 없음,False,False,False,False,0.14285714285714285,5
베이스라인 (30ep),베이스라인,beam5,여자친구가 나 때매 힘들대,좀 더 잘해주세요.,좋은네요.,1,명백한 결함 없음,False,False,False,False,0.22222222222222224,4
베이스라인 (30ep),베이스라인,beam5,오늘 집앞까지 찾아 갔는데,지켜만 보는 편이 나을 거예요.,좀 더 좋은 사람 만날 수 있을 거예요.,1,명백한 결함 없음,False,False,False,False,0.3529411764705882,10
베이스라인 (30ep),베이스라인,beam5,출근시간 아깝다,회사 근처로 이사를 가보세요.,해보세요.,0,명백한 결함 없음,False,False,False,False,0.22222222222222224,2
베이스라인 (30ep),베이스라인,beam5,사귀자는 말 아니면 썸인가,말 안하고 사귀는 경우도 있습니다.,잘 될 거예요.,2,명백한 결함 없음,False,False,False,False,0.15384615384615385,5
베이스라인 (30ep),베이스라인,beam5,나랑 썸타는 애가 영화보재.,좋은 소식이네요.,해보세요.,2,명백한 결함 없음,False,False,False,False,0.25,2
베이스라인 (30ep),베이스라인,beam5,당신도 저만큼 아팠으면 좋겠습니다.,이런 말을 하면서 당신이 아프지 않았으면 좋겠어요.,좋은네요.,1,명백한 결함 없음,False,False,False,False,0.14285714285714288,4
베이스라인 (30ep),베이스라인,beam5,와 연락하고싶다.,연락하면 후회할지도 몰라요.,좋은 좋을 것 같아요.,1,명백한 결함 없음,False,False,False,False,0.1818181818181818,5
베이스라인 (30ep),베이스라인,beam5,남자친구를 질리게하는 행동들이 뭐가 있어?,구속과 집착이겠죠.,제가 있잖아요.,2,명백한 결함 없음,False,False,False,False,0.2,4
베이스라인 (30ep),베이스라인,beam5,썸인가요,떠보는 것도 좋을 거 같아요.,좋은 좋을 것 같아요.,2,명백한 결함 없음,False,False,False,False,0.5,5
베이스라인 (30ep),베이스라인,beam5,마지막이겠죠,마지막이 아닐 지도 몰라요.,잘 될 거예요.,1,명백한 결함 없음,False,False,False,False,0.1818181818181818,5
베이스라인 (30ep),베이스라인,beam5,이상한나의취미.이별을세는것.,헤어짐을 헹리는 것 만큼 가슴 아픈 일은 없어요.,것 같아요.,1,명백한 결함 없음,False,False,False,False,0.28571428571428575,3
베이스라인 (30ep),베이스라인,beam5,사랑이 안 변했으면 좋겠다,저도요.,해보세요.,2,명백한 결함 없음,False,False,False,False,0.3333333333333333,2
베이스라인 (30ep),베이스라인,beam5,우리 진짜 이별인가봐,끝을 아는 것도 중요한 것 같아요.,좋은네요.,1,명백한 결함 없음,False,False,False,False,0.15384615384615383,4
베이스라인 (30ep),베이스라인,beam5,사랑이 끝나고 나서,원망과 슬픔에 잠기는 게 아니라 그 시간들을 가만히 내려놓고 내가 어떤 사람이었는가를 돌아보는 것입니다.,게 좋을 것 같아요.,1,명백한 결함 없음,False,False,False,False,0.22222222222222218,5
베이스라인 (30ep),베이스라인,beam5,집들이는 보통 누구를 초대하나?,초대하고 싶은 사람들이요.,것 같아요.,0,명백한 결함 없음,False,False,False,False,0.2222222222222222,3
베이스라인 (30ep),베이스라인,beam5,상사가 진짜 미쳤다,피하지 말고 적극적으로 장점을 찾아서 인정하고 호의를 보여보세요.,제가 있잖아요.,0,명백한 결함 없음,False,False,False,False,0.1,4
베이스라인 (30ep),베이스라인,beam5,고의는 아닌데 실수를 한 거 같아,용서를 구하세요.,말해보세요.,0,명백한 결함 없음,False,False,False,False,0.25,3
베이스라인 (30ep),베이스라인,beam5,썸 맞는거임?,말해보세요. 생각해 볼게요.,게 좋을 거 같아요.,2,명백한 결함 없음,False,False,False,False,0.16666666666666666,5
베이스라인 (30ep),베이스라인,beam5,너무 답답하네. 어떤맘일까??,직접 물어보는 게 좋을 것 같아요.,좀 더 있을 거예요.,1,명백한 결함 없음,False,False,False,False,0.15384615384615383,6
베이스라인 (30ep),베이스라인,beam5,이렇게 힘들고 괴로운 적 처음이야,그렇게 우리는 성장하나봐요.,더 좋은 거예요.,1,명백한 결함 없음,False,False,False,False,0.16666666666666666,5
베이스라인 (30ep),베이스라인,beam5,집까지 데려다줬는데 호감? 그냥 매너?,호감이 있을 수도 있어요. 그렇지만 조금 더 상황을 지켜보세요.,제가 있잖아요.,2,명백한 결함 없음,False,False,False,False,0.11764705882352941,4
베이스라인 (30ep),베이스라인,beam5,썸의 조건이 뭐야,"자주 연락하고 가만히 있어도 생각나는, 연락하면 괜히 웃음나는 사이 아닐까요?",잘 될 거예요.,2,표면 불일치,False,False,False,False,0.0,5
베이스라인 (30ep),베이스라인,beam5,눈물 나서 못 멈추겠어,마음이 아픈가요.,잘 될 거예요.,0,명백한 결함 없음,False,False,False,False,0.22222222222222224,5
베이스라인 (30ep),베이스라인,beam5,내가 그 사람을 좋아하는건지 아닌지 착각이 들어.,확신이 서지 않을 때가 있지요.,좋은네요.,2,명백한 결함 없음,False,False,False,False,0.16666666666666666,4
베이스라인 (30ep),베이스라인,beam5,다시 헤어졌습니다.,인연이 거기까지였나봐요.,좋은 물어보세요.,1,명백한 결함 없음,False,False,False,False,0.2,3
베이스라인 (30ep),베이스라인,beam5,에휴 잊기가 힘드네,사람을 잊는데는 많은 시간이 필요한가봐요.,잘 될 거예요.,1,명백한 결함 없음,False,False,False,False,0.14285714285714285,5
베이스라인 (30ep),베이스라인,beam5,재밌는거 해 줘,거울을 보면서 얼굴 망가뜨리기 놀이 해 보신 적 있으세요? 의외로 재미 있어요.,게 좋을 것 같아요.,0,명백한 결함 없음,False,False,False,False,0.08695652173913045,5
베이스라인 (30ep),베이스라인,beam5,떠나려는 사람 잡는 방법,정말 후회할 것 같다면 지금이라도 진심을 전하세요.,말해보세요.,1,명백한 결함 없음,False,False,False,False,0.13333333333333333,3
베이스라인 (30ep),베이스라인,beam5,쫄면 생각나,얼른 요리해드세요.,더 좋은 거예요.,0,명백한 결함 없음,False,False,False,False,0.20000000000000004,5
베이스라인 (30ep),베이스라인,beam5,그냥.너와 말한마디 섞고 너와의 인연에 고맙다,아름다운 사이네요.,잘 될 거예요.,1,명백한 결함 없음,False,False,False,False,0.20000000000000004,5
베이스라인 (30ep),베이스라인,beam5,월급 입금됐다고 문자 왔어,까아 축하해요,더 좋은 거예요.,0,표면 불일치,False,False,False,False,0.0,5
베이스라인 (30ep),베이스라인,beam5,결국 헤어졌어,시작이 있으면 끝도 있는 법이에요.,더 좋은 거예요.,1,명백한 결함 없음,False,False,False,False,0.14285714285714285,5
베이스라인 (30ep),베이스라인,beam5,시험 끝나고 만나고 싶어,만날 날까지 기다릴게요,해보세요.,0,표면 불일치,False,False,False,False,0.0,2
베이스라인 (30ep),베이스라인,beam5,바다 보러 가자고 해볼까,바다는 사계절 내내 좋아요.,해보세요.,0,명백한 결함 없음,False,False,False,False,0.25,2
베이스라인 (30ep),베이스라인,beam5,나이트갔는데 이상형 만났어,축하해요.,좋은네요.,2,명백한 결함 없음,False,False,False,False,0.28571428571428575,4
베이스라인 (30ep),베이스라인,beam5,끝나지 않을까봐 겁이나,끝을 지날 수 있을 거예요.,좋은 좋을 것 같아요.,1,명백한 결함 없음,False,False,False,False,0.15384615384615385,5
베이스라인 (30ep),베이스라인,beam5,주변에서 다 별로라고 한 짝남 그냥 맘을 접어야할까?,다른 사람들이 별로라고 말하는 이유를 생각해보세요.,직접 물어보세요.,2,명백한 결함 없음,False,False,False,False,0.125,3
베이스라인 (30ep),베이스라인,beam5,분식 먹고 싶아.,건강을 위해 조금씩 드세요.,맛있게 드세요.,0,명백한 결함 없음,False,False,False,False,0.4444444444444444,3
베이스라인 (30ep),베이스라인,beam5,답이 없는 과정,꼭 답을 풀어야 하는 건 아니에요.,게 좋을 것 같아요.,1,명백한 결함 없음,False,False,False,False,0.15384615384615385,5
베이스라인 (30ep),베이스라인,beam5,넌 누구냐?,저는 위로봇입니다.,좋은 물어보세요.,0,명백한 결함 없음,False,False,False,False,0.2222222222222222,3
베이스라인 (30ep),베이스라인,beam5,뭐하면 시간이 잘 갈까,친구와 수다를 떠세요.,잘 될 거예요.,0,명백한 결함 없음,False,False,False,False,0.1818181818181818,5
베이스라인 (30ep),베이스라인,beam5,좋아하는 사람에게 편지를 쓴다는것. 효과적일까?,마음을 담은 편지보다 더 좋은 선물은 없을 거예요.,좋은네요.,2,명백한 결함 없음,False,False,False,False,0.23529411764705882,4
베이스라인 (30ep),베이스라인,beam5,겨울 지나 봄이야,마음에도 봄이 오길 바라요.,직접 물어보세요.,0,명백한 결함 없음,False,False,False,False,0.2,3
베이스라인 (30ep),베이스라인,beam5,독서 좀 해야겠어,좋은 생각이에요.,많이.,0,명백한 결함 없음,False,False,False,False,0.3333333333333333,2
베이스라인 (30ep),베이스라인,beam5,살빼고 담배 끊고 다 했는데!!,당신을 위한 최고의 투자를 한 거예요.,수 있을 거예요.,1,명백한 결함 없음,False,False,False,False,0.35294117647058826,5
베이스라인 (30ep),베이스라인,beam5,오늘은 또 뭐 입냐,아침마다 하는 고민이죠.,더 좋은 거예요.,0,명백한 결함 없음,False,False,False,False,0.16666666666666666,5
베이스라인 (30ep),베이스라인,beam5,그도 나를 좋아했으면 좋겠다.,타이밍이 맞았으면 좋겠네요.,더 좋은 거예요.,2,명백한 결함 없음,False,False,False,False,0.20000000000000004,5
베이스라인 (30ep),베이스라인,beam5,케익 직접 만들어볼까?,수제 케익을 받으면 많이 좋아할 거예요.,것 같아요.,0,명백한 결함 없음,False,False,False,False,0.16666666666666666,3
베이스라인 (30ep),베이스라인,beam5,헤어진지 딱 한달 됐내,생각보다 긴 시간이네요.,해보세요.,1,명백한 결함 없음,False,False,False,False,0.22222222222222224,2
베이스라인 (30ep),베이스라인,beam5,헤어졌습니다 이제 어떡하면 되나?,기분 전환을 하는 건 어떨까요.,잘 될 거예요.,1,명백한 결함 없음,False,False,False,False,0.15384615384615385,5
베이스라인 (30ep),베이스라인,beam5,짝남 생각할수록 정리 되는 듯.,차라리 잘 된 일이에요.,잘 될 거예요.,2,명백한 결함 없음,False,False,False,False,0.3636363636363636,5
베이스라인 (30ep),베이스라인,beam5,나도 월급 필요해,많이 벌수록 좋아요.,잘 될 거예요.,0,명백한 결함 없음,False,False,False,False,0.22222222222222224,5
베이스라인 (30ep),베이스라인,beam5,썸타는데 돈 필요하대,썸 관계에서 돈 관계는 피하는 게 좋을 듯 하네요.,좋은네요.,2,명백한 결함 없음,False,False,False,False,0.11764705882352941,4
베이스라인 (30ep),베이스라인,beam5,썸인데 선물해도 돼?,부담스럽지 않은 선이 좋겠어요.,것 같아요.,2,명백한 결함 없음,False,False,False,False,0.2,3
베이스라인 (30ep),베이스라인,beam5,커피콩 볶고 있어,커피향 좋겠어요.,잘 될 거예요.,0,명백한 결함 없음,False,False,False,False,0.22222222222222224,5
베이스라인 (30ep),베이스라인,beam5,눈 쌓였어,눈사람 만들어보세요.,좋은네요.,0,명백한 결함 없음,False,False,False,False,0.25,4
베이스라인 (30ep),베이스라인,beam5,완전 어이없네,안 좋은 일이 있었나봐요.,잘 될 거예요.,1,명백한 결함 없음,False,False,False,False,0.1818181818181818,5
베이스라인 (30ep),베이스라인,beam5,난 여자인데 남자를 좋아하는게 맞는지 모르겠어.,헷갈릴 때가 있죠.,잘 살 수 있을 거예요.,2,명백한 결함 없음,False,False,False,False,0.16666666666666666,7
베이스라인 (30ep),베이스라인,beam5,여사친인데 좋아하는 듯.,친구와 썸의 중간인 거 같아요.,마음이 거예요.,2,명백한 결함 없음,False,False,False,False,0.2857142857142857,5
베이스라인 (30ep),베이스라인,beam5,오늘 뭐 입지?,옷이요.,게 좋을 것 같아요.,0,명백한 결함 없음,False,False,False,False,0.22222222222222224,5
베이스라인 (30ep),베이스라인,beam5,짝남 마주치지 않으려고 노력할거야.,그것도 하나의 방법이에요.,잘 될 거예요.,2,명백한 결함 없음,False,False,False,False,0.16666666666666666,5
베이스라인 (30ep),베이스라인,beam5,드레스 입어보는 거 재밌어!,여러벌 입어보고 마음에 드는걸로 선택하세요.,좋은 사람 좋을 것 같아요.,2,명백한 결함 없음,False,False,False,False,0.11764705882352942,6
베이스라인 (30ep),베이스라인,beam5,폭식증 어떻게 고칠 수 있을까?,오늘 못 먹었어도 내일 먹으면 더 맛있을 거예요.,잘 될 거예요.,0,명백한 결함 없음,False,False,False,False,0.4,5
베이스라인 (30ep),베이스라인,beam5,마지막 붙이지 못한 이별편지,마음에 간직하세요.,더 좋은 거예요.,1,명백한 결함 없음,False,False,False,False,0.20000000000000004,5
베이스라인 (30ep),베이스라인,beam5,혼자 살아도 될까,잘 살 수 있어요.,해보세요.,0,명백한 결함 없음,False,False,False,False,0.28571428571428575,2
베이스라인 (30ep),베이스라인,beam5,짝남이 곧 군대를 가요.,마음이 착잡하겠어요.,잘 될 거예요.,2,명백한 결함 없음,False,False,False,False,0.22222222222222224,5
베이스라인 (30ep),베이스라인,beam5,한달하고 2주가 지났는데 아직도.,힘들 수 있지요.,잘 될 거예요.,1,명백한 결함 없음,False,False,False,False,0.22222222222222224,5
베이스라인 (30ep),베이스라인,beam5,생각만해도 좋아,좋아하시니까 좋네요.,좋은 물어보세요.,0,명백한 결함 없음,False,False,False,False,0.3333333333333333,3
베이스라인 (30ep),베이스라인,beam5,신혼여행 한달쯤 가고 싶다,휴가를 붙여보세요.,좋은 물어보세요.,0,명백한 결함 없음,False,False,False,False,0.25,3
베이스라인 (30ep),베이스라인,beam5,잘하는 게 없는 것 같아,저랑 이야기 잘하고 있어요.,더 좋은 사람.,0,명백한 결함 없음,False,False,False,False,0.18181818181818182,4
베이스라인 (30ep),베이스라인,beam5,게임도 이제 재미없어,다른 게임해보세요.,이별은 이별은 이별은하세요.,0,구 단위 반복,False,False,True,False,0.16666666666666666,8
베이스라인 (30ep),베이스라인,beam5,저녁 메뉴 뭐 먹을까,냉장고 파먹기 해보세요.,드세요.,0,명백한 결함 없음,False,False,False,False,0.3333333333333333,2
베이스라인 (30ep),베이스라인,beam5,대기업에 취직하고 싶어,잘할 수 있을 거예요.,것 같아요.,0,명백한 결함 없음,False,False,False,False,0.2,3
베이스라인 (30ep),베이스라인,beam5,베란다 좀 가꿔볼까,심플하게 꾸며보세요.,해보세요.,0,명백한 결함 없음,False,False,False,False,0.28571428571428575,2
베이스라인 (30ep),베이스라인,beam5,괜찮은 줄 알았는 데,자신을 가장 잘 모르고 살아요.,수 있을 거예요.,1,명백한 결함 없음,False,False,False,False,0.16666666666666666,5
베이스라인 (30ep),베이스라인,beam5,장학금 받을 수 있을까?,열심히 하면 받을 수 있을 거예요.,잘 수 있을 거예요.,0,명백한 결함 없음,False,False,False,False,0.7142857142857143,6
베이스라인 (30ep),베이스라인,beam5,이젠 잊기로 해,그것이 최선의 선택일거라 생각해요.,제가 있잖아요.,1,명백한 결함 없음,False,False,False,False,0.15384615384615383,4
베이스라인 (30ep),베이스라인,beam5,우정이 뭐야?,힘들 때 같이 있는 거요.,더 좋은 거예요.,0,명백한 결함 없음,False,False,False,False,0.3333333333333333,5
베이스라인 (30ep),베이스라인,beam5,쫌 부담스러운데,좀 더 편하게 생각해보세요.,잘 될 거예요.,1,명백한 결함 없음,False,False,False,False,0.1818181818181818,5
베이스라인 (30ep),베이스라인,beam5,일기 써야 되는데,나중에 보면 좋은 추억이 될 거예요.,좋은네요.,0,명백한 결함 없음,False,False,False,False,0.28571428571428575,4
베이스라인 (30ep),베이스라인,beam5,이별이 좋은점,혼자가 되었을 때의 고요함이 아닐까요.,좋은 좋을 것 같아요.,1,명백한 결함 없음,False,False,False,False,0.13333333333333333,5
베이스라인 (30ep),베이스라인,beam5,참다 참다 결국 마지막으로 문자보냈어,후회하지 않길 바랍니다.,잘 될 거예요.,1,명백한 결함 없음,False,False,False,False,0.20000000000000004,5
베이스라인 (30ep),베이스라인,beam5,여드름 났어,짜지 마세요.,해보세요.,0,명백한 결함 없음,False,False,False,False,0.4,2
베이스라인 (30ep),베이스라인,beam5,손가락이 원망스럽네ㅜㅜ,실수했나봅니다.,제가 있잖아요.,1,명백한 결함 없음,False,False,False,False,0.25,4
베이스라인 (30ep),베이스라인,beam5,커플여행이 나을까 그냥 우리끼리 갈까?,저는 둘이 가는 게 좋아요.,그런 사람 괜찮아요.,2,명백한 결함 없음,False,False,False,False,0.16666666666666666,4
베이스라인 (30ep),베이스라인,beam5,사랑하는 사람이랑 결혼하고싶어,진정으로 사랑한다면 결혼하세요.,더 좋은 거예요.,2,명백한 결함 없음,False,False,False,False,0.16666666666666666,5
베이스라인 (30ep),베이스라인,beam5,강아지 좋아하는 여자 어때?,마음이 따뜻할 것 같아요.,보세요.,2,명백한 결함 없음,False,False,False,False,0.25,2
베이스라인 (30ep),베이스라인,beam5,태몽꾼거 같아,뭘 꿨는지 궁금하네요.,잘 될 거예요.,0,명백한 결함 없음,False,False,False,False,0.22222222222222224,5
베이스라인 (30ep),베이스라인,beam5,요즘 드라마가 땡겨,저도 드라마 좋아해요.,좋은 사람 좋을 것 같아요.,0,명백한 결함 없음,False,False,False,False,0.1818181818181818,6
베이스라인 (30ep),베이스라인,beam5,여자친구가 친구들이랑 여행을 가는데 남자도 있으면 어떡해?,같이 가거나 신경쓰인다고 말해요.,그런 사람 마세요.,2,명백한 결함 없음,False,False,False,False,0.18181818181818182,4
베이스라인 (30ep),베이스라인,beam5,눈이 안 떠져,잠시 눈을 붙여보세요.,너무 마세요.,0,명백한 결함 없음,False,False,False,False,0.2222222222222222,3
베이스라인 (30ep),베이스라인,beam5,나에게만 집중했으면 좋겠어,사랑은 강요하는게 아니에요.,잘 될 거예요.,2,명백한 결함 없음,False,False,False,False,0.1818181818181818,5
